id_muestra,titulo,anio_estreno,generos,pais_principal,idioma,popularidad,promedio_votos,votos
87826,Here Comes the Boom,2012,Comedia,Estados Unidos,Ingles,19.166,6.188,1463
87826,Here Comes the Boom,2012,Accion,Estados Unidos,Ingles,19.166,6.188,1463
87826,Here Comes the Boom,2012,Drama,Estados Unidos,Ingles,19.166,6.188,1463
77016,End of Watch,2012,Crimen,Estados Unidos,Ingles,19.0,7.3,3300
77016,End of Watch,2012,Drama,Estados Unidos,Ingles,19.0,7.3,3300
77016,End of Watch,2012,Suspenso,Estados Unidos,Ingles,19.0,7.3,3300
134764,Due West: Our Sex Journey,2012,Comedia,Hong Kong,cn,18.779,6.1,50
134764,Due West: Our Sex Journey,2012,Drama,Hong Kong,cn,18.779,6.1,50
134764,Due West: Our Sex Journey,2012,Romance,Hong Kong,cn,18.779,6.1,50
96724,Anna Karenina,2012,Drama,Reino Unido,Ingles,18.675,6.7,2297
96724,Anna Karenina,2012,Romance,Reino Unido,Ingles,18.675,6.7,2297
96724,Anna Karenina,2012,Historia,Reino Unido,Ingles,18.675,6.7,2297
677010,Confesiones de un drogadicto,2012,Sin informacion,Mexico,Espanol,18.629,5.0,3
166747,Monster High: Friday Night Frights,2012,Animacion,Estados Unidos,Ingles,18.628,7.8,136
166747,Monster High: Friday Night Frights,2012,Familia,Estados Unidos,Ingles,18.628,7.8,136
76489,The Three Stooges,2012,Comedia,Estados Unidos,Ingles,18.576,5.8,594
134366,Grave Encounters 2,2012,Terror,Canada,Ingles,18.546,5.536,919
84188,Compliance,2012,Drama,Estados Unidos,Ingles,18.297,6.367,703
84188,Compliance,2012,Suspenso,Estados Unidos,Ingles,18.297,6.367,703
72358,A Thousand Words,2012,Drama,Estados Unidos,Ingles,18.292,6.1,1326
72358,A Thousand Words,2012,Comedia,Estados Unidos,Ingles,18.292,6.1,1326
64689,Killing Them Softly,2012,Crimen,Estados Unidos,Ingles,18.281,6.024,2213
64689,Killing Them Softly,2012,Suspenso,Estados Unidos,Ingles,18.281,6.024,2213
245178,Paglu 2,2012,Accion,India,Bangla,18.241,4.7,6
245178,Paglu 2,2012,Romance,India,Bangla,18.241,4.7,6
245178,Paglu 2,2012,Drama,India,Bangla,18.241,4.7,6
245178,Paglu 2,2012,Comedia,India,Bangla,18.241,4.7,6
80389,Get the Gringo,2012,Accion,Estados Unidos,Ingles,18.08,6.581,1656
80389,Get the Gringo,2012,Suspenso,Estados Unidos,Ingles,18.08,6.581,1656
80389,Get the Gringo,2012,Crimen,Estados Unidos,Ingles,18.08,6.581,1656
80389,Get the Gringo,2012,Drama,Estados Unidos,Ingles,18.08,6.581,1656
78049,The Scorpion King 3: Battle for Redemption,2012,Accion,Estados Unidos,Ingles,18.065,4.6,346
78049,The Scorpion King 3: Battle for Redemption,2012,Aventura,Estados Unidos,Ingles,18.065,4.6,346
78049,The Scorpion King 3: Battle for Redemption,2012,Fantasia,Estados Unidos,Ingles,18.065,4.6,346
78049,The Scorpion King 3: Battle for Redemption,2012,Drama,Estados Unidos,Ingles,18.065,4.6,346
80035,The Watch,2012,Comedia,Estados Unidos,Ingles,17.976,5.584,2325
80035,The Watch,2012,Accion,Estados Unidos,Ingles,17.976,5.584,2325
80035,The Watch,2012,Ciencia Ficcion,Estados Unidos,Ingles,17.976,5.584,2325
79548,Gone,2012,Suspenso,Estados Unidos,Ingles,17.943,6.2,1148
79548,Gone,2012,Drama,Estados Unidos,Ingles,17.943,6.2,1148
72431,Red Tails,2012,Drama,Estados Unidos,Ingles,17.905,6.6,637
72431,Red Tails,2012,Accion,Estados Unidos,Ingles,17.905,6.6,637
72431,Red Tails,2012,Aventura,Estados Unidos,Ingles,17.905,6.6,637
72431,Red Tails,2012,Historia,Estados Unidos,Ingles,17.905,6.6,637
72431,Red Tails,2012,Guerra,Estados Unidos,Ingles,17.905,6.6,637
101733,Zombie Ass: Toilet of the Dead,2012,Comedia,Japon,Japones,17.898,5.0,92
101733,Zombie Ass: Toilet of the Dead,2012,Terror,Japon,Japones,17.898,5.0,92
59961,Safe House,2012,Accion,Estados Unidos,Ingles,17.852,6.5,3649
59961,Safe House,2012,Suspenso,Estados Unidos,Ingles,17.852,6.5,3649
80280,[REC]3 Genesis,2012,Terror,Espana,Espanol,17.842,5.291,1497
133601,The Neighbors,2012,Suspenso,Corea del Sur,Coreano,17.818,7.3,86
133601,The Neighbors,2012,Misterio,Corea del Sur,Coreano,17.818,7.3,86
185526,Code Geass: Akito the Exiled 1: The Wyvern Arrives,2012,Accion,Japon,Japones,17.609,6.1,62
185526,Code Geass: Akito the Exiled 1: The Wyvern Arrives,2012,Ciencia Ficcion,Japon,Japones,17.609,6.1,62
185526,Code Geass: Akito the Exiled 1: The Wyvern Arrives,2012,Animacion,Japon,Japones,17.609,6.1,62
105965,Beverly Hills Chihuahua 3,2012,Comedia,Estados Unidos,Ingles,17.601,6.295,261
105965,Beverly Hills Chihuahua 3,2012,Familia,Estados Unidos,Ingles,17.601,6.295,261
103620,Maniac,2012,Terror,Francia,Ingles,17.513,6.0,939
103620,Maniac,2012,Suspenso,Francia,Ingles,17.513,6.0,939
80271,LOL,2012,Drama,Estados Unidos,Ingles,17.463,6.1,2678
80271,LOL,2012,Comedia,Estados Unidos,Ingles,17.463,6.1,2678
80271,LOL,2012,Romance,Estados Unidos,Ingles,17.463,6.1,2678
77930,Magic Mike,2012,Drama,Estados Unidos,Ingles,17.397,6.2,2953
77930,Magic Mike,2012,Comedia,Estados Unidos,Ingles,17.397,6.2,2953
119321,Big Top Scooby-Doo!,2012,Familia,Estados Unidos,Ingles,17.318,7.71,207
119321,Big Top Scooby-Doo!,2012,Animacion,Estados Unidos,Ingles,17.318,7.71,207
119321,Big Top Scooby-Doo!,2012,Comedia,Estados Unidos,Ingles,17.318,7.71,207
119321,Big Top Scooby-Doo!,2012,Misterio,Estados Unidos,Ingles,17.318,7.71,207
82505,House at the End of the Street,2012,Terror,Estados Unidos,Ingles,17.3,5.8,1804
82505,House at the End of the Street,2012,Suspenso,Estados Unidos,Ingles,17.3,5.8,1804
122293,The Philadelphia Experiment,2012,Aventura,Canada,Ingles,17.2,4.9,141
122293,The Philadelphia Experiment,2012,Ciencia Ficcion,Canada,Ingles,17.2,4.9,141
122293,The Philadelphia Experiment,2012,Suspenso,Canada,Ingles,17.2,4.9,141
122293,The Philadelphia Experiment,2012,Misterio,Canada,Ingles,17.2,4.9,141
122044,Offender,2012,Suspenso,Reino Unido,Ingles,17.139,6.8,109
84308,"Madrid, 1987",2012,Drama,Espana,Espanol,17.073,6.4,63
68722,The Master,2012,Drama,Estados Unidos,Ingles,17.071,7.117,2990
38541,The Divide,2012,Terror,Canada,Ingles,17.015,5.927,667
38541,The Divide,2012,Ciencia Ficcion,Canada,Ingles,17.015,5.927,667
38541,The Divide,2012,Suspenso,Canada,Ingles,17.015,5.927,667
172329,One Piece: Episode of Luffy - Hand Island Adventure,2012,Accion,Japon,Japones,16.886,6.8,49
172329,One Piece: Episode of Luffy - Hand Island Adventure,2012,Animacion,Japon,Japones,16.886,6.8,49
172329,One Piece: Episode of Luffy - Hand Island Adventure,2012,Aventura,Japon,Japones,16.886,6.8,49
172329,One Piece: Episode of Luffy - Hand Island Adventure,2012,Comedia,Japon,Japones,16.886,6.8,49
172329,One Piece: Episode of Luffy - Hand Island Adventure,2012,Drama,Japon,Japones,16.886,6.8,49
172329,One Piece: Episode of Luffy - Hand Island Adventure,2012,TV Movie,Japon,Japones,16.886,6.8,49
71864,The Odd Life of Timothy Green,2012,Fantasia,Estados Unidos,Ingles,16.837,7.0,1190
71864,The Odd Life of Timothy Green,2012,Drama,Estados Unidos,Ingles,16.837,7.0,1190
71864,The Odd Life of Timothy Green,2012,Comedia,Estados Unidos,Ingles,16.837,7.0,1190
71864,The Odd Life of Timothy Green,2012,Familia,Estados Unidos,Ingles,16.837,7.0,1190
83686,The Words,2012,Drama,Estados Unidos,Ingles,16.751,6.644,1198
83686,The Words,2012,Suspenso,Estados Unidos,Ingles,16.751,6.644,1198
144616,Sofia the First: Once Upon a Princess,2012,Animacion,Estados Unidos,Ingles,16.703,7.4,113
144616,Sofia the First: Once Upon a Princess,2012,Familia,Estados Unidos,Ingles,16.703,7.4,113
171823,Blood-C: The Last Dark,2012,Animacion,Japon,Japones,16.611,7.2,139
171823,Blood-C: The Last Dark,2012,Accion,Japon,Japones,16.611,7.2,139
171823,Blood-C: The Last Dark,2012,Terror,Japon,Japones,16.611,7.2,139
171823,Blood-C: The Last Dark,2012,Ciencia Ficcion,Japon,Japones,16.611,7.2,139
152044,Puella Magi Madoka Magica the Movie Part II: Eternal,2012,Suspenso,Japon,Japones,16.407,7.6,108
152044,Puella Magi Madoka Magica the Movie Part II: Eternal,2012,Animacion,Japon,Japones,16.407,7.6,108
152044,Puella Magi Madoka Magica the Movie Part II: Eternal,2012,Fantasia,Japon,Japones,16.407,7.6,108
82990,Paranormal Activity 4,2012,Terror,Estados Unidos,Ingles,16.258,5.407,1897
81796,Lockout,2012,Accion,Francia,Ingles,16.228,5.937,1853
81796,Lockout,2012,Suspenso,Francia,Ingles,16.228,5.937,1853
81796,Lockout,2012,Ciencia Ficcion,Francia,Ingles,16.228,5.937,1853
133931,Zambezia,2012,Comedia,Sudafrica,Ingles,16.147,6.2,304
133931,Zambezia,2012,Animacion,Sudafrica,Ingles,16.147,6.2,304
133931,Zambezia,2012,Aventura,Sudafrica,Ingles,16.147,6.2,304
133931,Zambezia,2012,Familia,Sudafrica,Ingles,16.147,6.2,304
58244,Upside Down,2012,Romance,Canada,Ingles,16.121,6.272,2500
58244,Upside Down,2012,Ciencia Ficcion,Canada,Ingles,16.121,6.272,2500
58244,Upside Down,2012,Drama,Canada,Ingles,16.121,6.272,2500
58244,Upside Down,2012,Fantasia,Canada,Ingles,16.121,6.272,2500
78698,Big Miracle,2012,Aventura,Canada,Ingles,16.11,6.7,496
78698,Big Miracle,2012,Drama,Canada,Ingles,16.11,6.7,496
78698,Big Miracle,2012,Romance,Canada,Ingles,16.11,6.7,496
78698,Big Miracle,2012,Fantasia,Canada,Ingles,16.11,6.7,496
345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,2012,Comedia,Sin informacion,Ingles,16.066,5.2,9
345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,2012,Fantasia,Sin informacion,Ingles,16.066,5.2,9
345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,2012,Ciencia Ficcion,Sin informacion,Ingles,16.066,5.2,9
82633,Lawless,2012,Crimen,Estados Unidos,Ingles,16.039,7.1,3096
82633,Lawless,2012,Drama,Estados Unidos,Ingles,16.039,7.1,3096
82633,Lawless,2012,Western,Estados Unidos,Ingles,16.039,7.1,3096
133200,Masquerade,2012,Drama,Corea del Sur,Coreano,16.004,7.7,147
133200,Masquerade,2012,Historia,Corea del Sur,Coreano,16.004,7.7,147
118451,Eungyo,2012,Drama,Corea del Sur,Coreano,15.939,7.0,89
118451,Eungyo,2012,Romance,Corea del Sur,Coreano,15.939,7.0,89
121824,Stand Up Guys,2012,Suspenso,Estados Unidos,Ingles,15.834,6.0,946
121824,Stand Up Guys,2012,Comedia,Estados Unidos,Ingles,15.834,6.0,946
121824,Stand Up Guys,2012,Accion,Estados Unidos,Ingles,15.834,6.0,946
101731,The Magic of Belle Isle,2012,Drama,Estados Unidos,Ingles,15.629,6.987,409
101731,The Magic of Belle Isle,2012,Comedia,Estados Unidos,Ingles,15.629,6.987,409
104634,Angels of Sex,2012,Romance,Espana,Espanol,15.565,6.398,132
104634,Angels of Sex,2012,Drama,Espana,Espanol,15.565,6.398,132
77953,The Campaign,2012,Comedia,Estados Unidos,Ingles,15.54,5.824,1752
97434,Gambit,2012,Comedia,Estados Unidos,Ingles,15.481,5.477,682
97434,Gambit,2012,Crimen,Estados Unidos,Ingles,15.481,5.477,682
167666,Monster High: Escape from Skull Shores,2012,Animacion,Estados Unidos,Ingles,15.47,7.8,107
167666,Monster High: Escape from Skull Shores,2012,Familia,Estados Unidos,Ingles,15.47,7.8,107
167666,Monster High: Escape from Skull Shores,2012,Fantasia,Estados Unidos,Ingles,15.47,7.8,107
123229,Porn in the Hood,2012,Comedia,Francia,Frances,15.45,5.027,350
104524,Helter Skelter,2012,Drama,Japon,Japones,15.443,6.7,141
104524,Helter Skelter,2012,Terror,Japon,Japones,15.443,6.7,141
74534,The Best Exotic Marigold Hotel,2012,Drama,United Arab Emirates,Ingles,15.438,6.944,1351
74534,The Best Exotic Marigold Hotel,2012,Comedia,United Arab Emirates,Ingles,15.438,6.944,1351
201223,Blue Exorcist: The Movie,2012,Animacion,Japon,Japones,15.376,7.3,157
201223,Blue Exorcist: The Movie,2012,Fantasia,Japon,Japones,15.376,7.3,157
201223,Blue Exorcist: The Movie,2012,Misterio,Japon,Japones,15.376,7.3,157
201223,Blue Exorcist: The Movie,2012,Terror,Japon,Japones,15.376,7.3,157
201223,Blue Exorcist: The Movie,2012,Accion,Japon,Japones,15.376,7.3,157
133694,Promised Land,2012,Drama,United Arab Emirates,Ingles,15.363,6.287,693
76589,Justice League: Doom,2012,Accion,Estados Unidos,Ingles,15.232,7.4,866
76589,Justice League: Doom,2012,Animacion,Estados Unidos,Ingles,15.232,7.4,866
76589,Justice League: Doom,2012,Ciencia Ficcion,Estados Unidos,Ingles,15.232,7.4,866
76589,Justice League: Doom,2012,Fantasia,Estados Unidos,Ingles,15.232,7.4,866
122857,Universal Soldier: Day of Reckoning,2012,Accion,Estados Unidos,Ingles,15.184,5.5,436
122857,Universal Soldier: Day of Reckoning,2012,Ciencia Ficcion,Estados Unidos,Ingles,15.184,5.5,436
122857,Universal Soldier: Day of Reckoning,2012,Suspenso,Estados Unidos,Ingles,15.184,5.5,436
68812,The Iceman,2012,Suspenso,Estados Unidos,Ingles,15.137,6.5,1033
68812,The Iceman,2012,Crimen,Estados Unidos,Ingles,15.137,6.5,1033
68812,The Iceman,2012,Drama,Estados Unidos,Ingles,15.137,6.5,1033
103328,Holy Motors,2012,Drama,Alemania,Frances,15.118,6.991,1168
103328,Holy Motors,2012,Fantasia,Alemania,Frances,15.118,6.991,1168
134632,Monster High: Ghouls Rule,2012,Animacion,Estados Unidos,Ingles,15.089,6.9,105
134632,Monster High: Ghouls Rule,2012,Familia,Estados Unidos,Ingles,15.089,6.9,105
93837,So Undercover,2012,Accion,Estados Unidos,Ingles,15.048,6.129,1121
93837,So Undercover,2012,Comedia,Estados Unidos,Ingles,15.048,6.129,1121
82525,Savages,2012,Crimen,Francia,Ingles,15.042,6.349,2160
82525,Savages,2012,Drama,Francia,Ingles,15.042,6.349,2160
82525,Savages,2012,Suspenso,Francia,Ingles,15.042,6.349,2160
115210,Stitches,2012,Terror,Irlanda,Ingles,15.032,6.3,417
99770,Asterix & Obelix: God Save Britannia,2012,Familia,Francia,Frances,15.009,5.095,1315
99770,Asterix & Obelix: God Save Britannia,2012,Aventura,Francia,Frances,15.009,5.095,1315
99770,Asterix & Obelix: God Save Britannia,2012,Comedia,Francia,Frances,15.009,5.095,1315
104859,Mac & Devin Go to High School,2012,Comedia,Estados Unidos,Ingles,14.952,6.467,426
160642,Doraemon: Nobita and the Island of Miracles – Animal Adventure,2012,Familia,Japon,Japones,14.895,7.0,68
160642,Doraemon: Nobita and the Island of Miracles – Animal Adventure,2012,Animacion,Japon,Japones,14.895,7.0,68
160642,Doraemon: Nobita and the Island of Miracles – Animal Adventure,2012,Aventura,Japon,Japones,14.895,7.0,68
152042,Puella Magi Madoka Magica the Movie Part I: Beginnings,2012,Suspenso,Japon,Japones,14.782,7.5,122
152042,Puella Magi Madoka Magica the Movie Part I: Beginnings,2012,Animacion,Japon,Japones,14.782,7.5,122
152042,Puella Magi Madoka Magica the Movie Part I: Beginnings,2012,Fantasia,Japon,Japones,14.782,7.5,122
120852,Lesson of the Evil,2012,Suspenso,Japon,Japones,14.748,6.7,216
120852,Lesson of the Evil,2012,Terror,Japon,Japones,14.748,6.7,216
70074,Bullet to the Head,2012,Accion,India,Ingles,14.734,5.6,1285
70074,Bullet to the Head,2012,Crimen,India,Ingles,14.734,5.6,1285
70074,Bullet to the Head,2012,Suspenso,India,Ingles,14.734,5.6,1285
84348,V/H/S,2012,Suspenso,Estados Unidos,Ingles,14.587,6.096,1570
84348,V/H/S,2012,Terror,Estados Unidos,Ingles,14.587,6.096,1570
110490,Rags,2012,TV Movie,Canada,Ingles,14.552,7.3,180
110490,Rags,2012,Comedia,Canada,Ingles,14.552,7.3,180
110490,Rags,2012,Drama,Canada,Ingles,14.552,7.3,180
110490,Rags,2012,Musica,Canada,Ingles,14.552,7.3,180
72197,The Pirates! In an Adventure with Scientists!,2012,Animacion,Reino Unido,Ingles,14.55,6.5,1111
72197,The Pirates! In an Adventure with Scientists!,2012,Aventura,Reino Unido,Ingles,14.55,6.5,1111
72197,The Pirates! In an Adventure with Scientists!,2012,Familia,Reino Unido,Ingles,14.55,6.5,1111
72197,The Pirates! In an Adventure with Scientists!,2012,Comedia,Reino Unido,Ingles,14.55,6.5,1111
150213,Pokemon the Movie: Kyurem vs. the Sword of Justice,2012,Familia,Japon,Japones,14.544,6.4,168
150213,Pokemon the Movie: Kyurem vs. the Sword of Justice,2012,Animacion,Japon,Japones,14.544,6.4,168
150213,Pokemon the Movie: Kyurem vs. the Sword of Justice,2012,Accion,Japon,Japones,14.544,6.4,168
150213,Pokemon the Movie: Kyurem vs. the Sword of Justice,2012,Aventura,Japon,Japones,14.544,6.4,168
150213,Pokemon the Movie: Kyurem vs. the Sword of Justice,2012,Fantasia,Japon,Japones,14.544,6.4,168
150213,Pokemon the Movie: Kyurem vs. the Sword of Justice,2012,Ciencia Ficcion,Japon,Japones,14.544,6.4,168
129112,Wadjda,2012,Drama,Alemania,Arabigo,14.533,7.2,488
127544,009 Re:Cyborg,2012,Accion,Japon,Japones,14.505,7.0,100
127544,009 Re:Cyborg,2012,Animacion,Japon,Japones,14.505,7.0,100
127544,009 Re:Cyborg,2012,Ciencia Ficcion,Japon,Japones,14.505,7.0,100
97430,The Man with the Iron Fists,2012,Accion,China,Ingles,14.504,5.5,1127
83770,On the Road,2012,Aventura,Brasil,Ingles,14.492,5.6,846
83770,On the Road,2012,Drama,Brasil,Ingles,14.492,5.6,846
80585,Rock of Ages,2012,Comedia,Estados Unidos,Ingles,14.489,6.2,1269
80585,Rock of Ages,2012,Drama,Estados Unidos,Ingles,14.489,6.2,1269
80585,Rock of Ages,2012,Romance,Estados Unidos,Ingles,14.489,6.2,1269
80585,Rock of Ages,2012,Musica,Estados Unidos,Ingles,14.489,6.2,1269
82390,The Paperboy,2012,Suspenso,Estados Unidos,Ingles,14.486,5.5,753
82390,The Paperboy,2012,Drama,Estados Unidos,Ingles,14.486,5.5,753
82390,The Paperboy,2012,Misterio,Estados Unidos,Ingles,14.486,5.5,753
134623,Tom and Jerry: Robin Hood and His Merry Mouse,2012,Animacion,Estados Unidos,Ingles,14.419,6.5,75
134623,Tom and Jerry: Robin Hood and His Merry Mouse,2012,Comedia,Estados Unidos,Ingles,14.419,6.5,75
134623,Tom and Jerry: Robin Hood and His Merry Mouse,2012,Aventura,Estados Unidos,Ingles,14.419,6.5,75
134623,Tom and Jerry: Robin Hood and His Merry Mouse,2012,Familia,Estados Unidos,Ingles,14.419,6.5,75
123678,The Act of Killing,2012,Documental,Dinamarca,Indonesio,14.419,7.7,684
136911,The Factory,2012,Crimen,Estados Unidos,Ingles,14.416,5.623,292
136911,The Factory,2012,Suspenso,Estados Unidos,Ingles,14.416,5.623,292
136911,The Factory,2012,Misterio,Estados Unidos,Ingles,14.416,5.623,292
125490,Antiviral,2012,Ciencia Ficcion,Canada,Ingles,14.381,6.0,397
125490,Antiviral,2012,Terror,Canada,Ingles,14.381,6.0,397
68179,Escape from Planet Earth,2012,Animacion,Canada,Ingles,14.309,5.7,761
68179,Escape from Planet Earth,2012,Comedia,Canada,Ingles,14.309,5.7,761
68179,Escape from Planet Earth,2012,Aventura,Canada,Ingles,14.309,5.7,761
68179,Escape from Planet Earth,2012,Familia,Canada,Ingles,14.309,5.7,761
68179,Escape from Planet Earth,2012,Ciencia Ficcion,Canada,Ingles,14.309,5.7,761
86541,Ghost Graduation,2012,Comedia,Espana,Espanol,14.287,6.6,209
86541,Ghost Graduation,2012,Fantasia,Espana,Espanol,14.287,6.6,209
67660,Think Like a Man,2012,Comedia,Estados Unidos,Ingles,14.272,6.8,845
67660,Think Like a Man,2012,Romance,Estados Unidos,Ingles,14.272,6.8,845
121674,Great Expectations,2012,Drama,Reino Unido,Ingles,14.231,6.383,347
121674,Great Expectations,2012,Romance,Reino Unido,Ingles,14.231,6.383,347
118628,English Vinglish,2012,Comedia,India,Hindi,14.204,7.2,262
118628,English Vinglish,2012,Drama,India,Hindi,14.204,7.2,262
118628,English Vinglish,2012,Familia,India,Hindi,14.204,7.2,262
128246,A Werewolf Boy,2012,Romance,Corea del Sur,Coreano,14.19,7.639,269
128246,A Werewolf Boy,2012,Fantasia,Corea del Sur,Coreano,14.19,7.639,269
181656,Asura,2012,Animacion,Japon,Japones,14.17,7.2,76
181656,Asura,2012,Drama,Japon,Japones,14.17,7.2,76
181656,Asura,2012,Historia,Japon,Japones,14.17,7.2,76
181656,Asura,2012,Terror,Japon,Japones,14.17,7.2,76
151512,Jan Dara: The Beginning,2012,Drama,Tailandia,Tailandes,14.138,6.0,35
151512,Jan Dara: The Beginning,2012,Romance,Tailandia,Tailandes,14.138,6.0,35
107235,Architecture 101,2012,Comedia,Corea del Sur,Coreano,14.102,7.404,130
107235,Architecture 101,2012,Romance,Corea del Sur,Coreano,14.102,7.404,130
72207,The Five-Year Engagement,2012,Comedia,Estados Unidos,Ingles,14.068,5.848,1336
72207,The Five-Year Engagement,2012,Romance,Estados Unidos,Ingles,14.068,5.848,1336
137548,Gladiators of Rome,2012,Animacion,Italia,Italiano,14.067,5.7,140
137548,Gladiators of Rome,2012,Familia,Italia,Italiano,14.067,5.7,140
81025,Salmon Fishing in the Yemen,2012,Drama,Francia,Ingles,14.065,6.436,883
81025,Salmon Fishing in the Yemen,2012,Romance,Francia,Ingles,14.065,6.436,883
81025,Salmon Fishing in the Yemen,2012,Comedia,Francia,Ingles,14.065,6.436,883
190899,Dead Mine,2012,Accion,Indonesia,Indonesio,14.041,4.7,113
190899,Dead Mine,2012,Terror,Indonesia,Indonesio,14.041,4.7,113
137182,The Broken Circle Breakdown,2012,Drama,Belgica,Holandes,14.023,7.698,1060
79694,The Apparition,2012,Terror,Alemania,Ingles,14.001,4.5,431
79694,The Apparition,2012,Suspenso,Alemania,Ingles,14.001,4.5,431
117691,Gangs of Wasseypur - Part 1,2012,Accion,India,Hindi,13.987,7.1,373
117691,Gangs of Wasseypur - Part 1,2012,Suspenso,India,Hindi,13.987,7.1,373
117691,Gangs of Wasseypur - Part 1,2012,Crimen,India,Hindi,13.987,7.1,373
86838,Seven Psychopaths,2012,Comedia,Reino Unido,Ingles,13.956,6.8,3957
86838,Seven Psychopaths,2012,Crimen,Reino Unido,Ingles,13.956,6.8,3957
76487,The Devil Inside,2012,Terror,Estados Unidos,Ingles,13.93,4.7,795
76487,The Devil Inside,2012,Suspenso,Estados Unidos,Ingles,13.93,4.7,795
126337,Unconditional,2012,Drama,Estados Unidos,Ingles,13.916,6.6,72
103370,Madea's Witness Protection,2012,Drama,Estados Unidos,Ingles,13.912,6.1,180
103370,Madea's Witness Protection,2012,Comedia,Estados Unidos,Ingles,13.912,6.1,180
103370,Madea's Witness Protection,2012,Crimen,Estados Unidos,Ingles,13.912,6.1,180
50647,Wanderlust,2012,Comedia,Estados Unidos,Ingles,13.901,5.502,1257
50647,Wanderlust,2012,Romance,Estados Unidos,Ingles,13.901,5.502,1257
102629,El Gringo,2012,Aventura,Estados Unidos,Ingles,13.888,6.3,192
102629,El Gringo,2012,Drama,Estados Unidos,Ingles,13.888,6.3,192
102629,El Gringo,2012,Accion,Estados Unidos,Ingles,13.888,6.3,192
102629,El Gringo,2012,Suspenso,Estados Unidos,Ingles,13.888,6.3,192
74387,Goon,2012,Comedia,Canada,Ingles,13.878,6.4,930
74387,Goon,2012,Drama,Canada,Ingles,13.878,6.4,930
94348,Alex Cross,2012,Accion,Estados Unidos,Ingles,13.867,5.186,724
94348,Alex Cross,2012,Suspenso,Estados Unidos,Ingles,13.867,5.186,724
94348,Alex Cross,2012,Crimen,Estados Unidos,Ingles,13.867,5.186,724
94348,Alex Cross,2012,Misterio,Estados Unidos,Ingles,13.867,5.186,724
86837,Amour,2012,Drama,Austria,Frances,13.836,7.762,1642
86837,Amour,2012,Romance,Austria,Frances,13.836,7.762,1642
82684,Chasing Mavericks,2012,Drama,Estados Unidos,Ingles,13.794,7.014,564
112336,Hitchcock,2012,Drama,Estados Unidos,Ingles,13.791,6.6,1519
133521,Shameless,2012,Drama,Polonia,Polaco,13.787,5.5,57
133521,Shameless,2012,Romance,Polonia,Polaco,13.787,5.5,57
135858,Dungeons & Dragons: The Book of Vile Darkness,2012,Drama,Bulgaria,Ingles,13.755,4.2,62
135858,Dungeons & Dragons: The Book of Vile Darkness,2012,Aventura,Bulgaria,Ingles,13.755,4.2,62
135858,Dungeons & Dragons: The Book of Vile Darkness,2012,Fantasia,Bulgaria,Ingles,13.755,4.2,62
152581,Room on the Broom,2012,Familia,Reino Unido,Ingles,13.748,6.5,100
152581,Room on the Broom,2012,Animacion,Reino Unido,Ingles,13.748,6.5,100
118683,Maximum Conviction,2012,Accion,Estados Unidos,Ingles,13.725,4.9,128
118683,Maximum Conviction,2012,Aventura,Estados Unidos,Ingles,13.725,4.9,128
118683,Maximum Conviction,2012,Suspenso,Estados Unidos,Ingles,13.725,4.9,128
127521,6 Bullets,2012,Suspenso,Estados Unidos,Ingles,13.717,6.2,360
127521,6 Bullets,2012,Accion,Estados Unidos,Ingles,13.717,6.2,360
127521,6 Bullets,2012,Crimen,Estados Unidos,Ingles,13.717,6.2,360
88273,A Royal Affair,2012,Drama,Republica Checa,Danes,13.691,7.4,881
88273,A Royal Affair,2012,Historia,Republica Checa,Danes,13.691,7.4,881
88273,A Royal Affair,2012,Romance,Republica Checa,Danes,13.691,7.4,881
103269,Superman vs. The Elite,2012,Ciencia Ficcion,Estados Unidos,Ingles,13.653,7.0,402
103269,Superman vs. The Elite,2012,Animacion,Estados Unidos,Ingles,13.653,7.0,402
103269,Superman vs. The Elite,2012,Accion,Estados Unidos,Ingles,13.653,7.0,402
49526,Premium Rush,2012,Crimen,Estados Unidos,Ingles,13.643,6.3,2134
49526,Premium Rush,2012,Accion,Estados Unidos,Ingles,13.643,6.3,2134
49526,Premium Rush,2012,Suspenso,Estados Unidos,Ingles,13.643,6.3,2134
70436,The Raven,2012,Crimen,Hungria,Ingles,13.627,6.288,1351
70436,The Raven,2012,Suspenso,Hungria,Ingles,13.627,6.288,1351
70436,The Raven,2012,Misterio,Hungria,Ingles,13.627,6.288,1351
97614,Deadfall,2012,Crimen,Francia,Ingles,13.489,6.0,677
97614,Deadfall,2012,Drama,Francia,Ingles,13.489,6.0,677
97614,Deadfall,2012,Suspenso,Francia,Ingles,13.489,6.0,677
96399,Outlaws - For Greater Glory,2012,Historia,Mexico,Ingles,13.484,6.753,154
96399,Outlaws - For Greater Glory,2012,Drama,Mexico,Ingles,13.484,6.753,154
96399,Outlaws - For Greater Glory,2012,Accion,Mexico,Ingles,13.484,6.753,154
96399,Outlaws - For Greater Glory,2012,Guerra,Mexico,Ingles,13.484,6.753,154
54054,One for the Money,2012,Accion,Estados Unidos,Ingles,13.484,5.6,960
54054,One for the Money,2012,Comedia,Estados Unidos,Ingles,13.484,5.6,960
